scheme_code,isin_growth,isin_div,scheme_name,nav,nav_date
108166,INF209K01LE6,INF209K01LG1,Aditya Birla Sun Life Value Fund - Regular - IDCW,44.6861,2026-07-14
151533,INF209KB18T9,-,Aditya Birla Sun Life CRISIL Liquid Overnight ETF - IDCW Daily Reinvestment with Weekly Payout,1000.0,2026-07-14
139581,INF209KB10E8,-,Aditya Birla Sun Life BSE Sensex ETF,77.5908,2026-07-14
154224,INF209KC1670,-,Aditya Birla Sun Life BSE Top 10 Banks ETF,172.554,2026-07-14
115127,INF209KB18D3,-,Aditya Birla Sun Life Gold ETF,123.7262,2026-07-14
154220,INF209KC1662,-,Aditya Birla Sun Life MSCI India ETF,29.4082,2026-07-14
150497,INF209KB15K4,-,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,20.8862,2026-07-14
115512,INF209KB19D1,-,Aditya Birla Sun Life Nifty 50 ETF,28.1612,2026-07-14
147735,INF209KB17D5,-,Aditya Birla Sun Life Nifty Bank ETF,58.9026,2026-07-14
149262,INF209KB10C2,-,Aditya Birla Sun Life Nifty Healthcare ETF,16.9111,2026-07-14
149293,INF209KB11D8,-,Aditya Birla Sun Life Nifty IT ETF,31.3903,2026-07-14
145881,INF209KB16D7,-,Aditya Birla Sunlife Nifty Next 50 ETF,75.5123,2026-07-14
152620,INF209KB19Z4,-,Aditya Birla Sun Life Nifty PSE ETF,10.2864,2026-07-14
149779,INF209KB19F6,-,Aditya Birla Sun Life Silver ETF,217.3378,2026-07-14
149780,INF209KB16F2,-,Aditya Birla Sun Life Silver ETF FOF-Direct Growth,33.7809,2026-07-14
149781,INF209KB17F0,INF209KB18F8,Aditya Birla Sun Life Silver ETF FOF-Direct IDCW,33.7688,2026-07-14
149783,INF209KB13F9,-,Aditya Birla Sun Life Silver ETF FOF-Regular Growth,33.1091,2026-07-14
149784,INF209KB14F7,INF209KB15F4,Aditya Birla Sun Life Silver ETF FOF-Regular IDCW,33.1028,2026-07-14
120517,INF209K01ZC0,-,Aditya Birla Sun Life Equity Hybrid'95 Fund - Direct Plan-Growth,1726.7,2026-07-14
103155,INF209K01BT5,-,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth,1530.29,2026-07-14
120518,INF209KA1LH3,INF209K01ZB2,Aditya Birla Sun Life Equity Hybrid'95 Fund -DIRECT - IDCW,293.84,2026-07-14
103154,INF209K01BS7,INF209K01EE1,Aditya Birla Sun Life Equity Hybrid'95 Fund -Regular - IDCW,170.7,2026-07-14
118625,INF754K01CB6,INF754K01CC4,Edelweiss Aggressive Hybrid Fund  - Direct Plan - IDCW Option,32.64,2026-07-14
112013,INF754K01137,INF754K01145,Edelweiss Aggressive Hybrid Fund  - Plan B - IDCW Option,64.52,2026-07-14
112108,INF754K01202,-,Edelweiss Aggressive Hybrid Fund - Regular Plan - Growth Option,64.39,2026-07-14
112109,INF754K01178,INF754K01186,Edelweiss Aggressive Hybrid Fund - Regular Plan - IDCW Option,25.76,2026-07-14
112012,INF754K01160,-,Edelweiss Aggressive Hybrid Fund- Plan B-Growth Option,63.71,2026-07-14
118624,INF754K01CE0,-,Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option,75.24,2026-07-14
119526,INF209K01VP1,-,Aditya Birla Sun Life Arbitrage Fund - Growth - Direct Plan,30.6238,2026-07-14
112088,INF209K01264,-,Aditya BIRLA SUN LIFE ARBITRAGE FUND - REGULAR PLAN - GROWTH,28.2009,2026-07-14
119525,INF209K01P80,INF209K01VQ9,Aditya Birla Sun Life Arbitrage Fund-DIRECT - IDCW,11.516,2026-07-14
112087,INF209K01256,INF209K01CI6,Aditya Birla Sun Life Arbitrage Fund-Regular - IDCW,11.0771,2026-07-14
130209,INF754K01EB2,INF754K01EC0,Edelweiss Arbitrage Fund - Direct Plan - IDCW Option,15.8961,2026-07-14
141606,INF754K01HW1,INF754K01HX9,Edelweiss Arbitrage Fund - Monthly  Direct Plan - IDCW Option,18.2665,2026-07-14
141605,INF754K01HT7,INF754K01HU5,Edelweiss Arbitrage Fund - Monthly  Regular Plan - IDCW Option,16.8107,2026-07-14
130207,INF754K01EG1,INF754K01EH9,Edelweiss Arbitrage Fund - Regular Plan - IDCW Option,15.0994,2026-07-14
130206,INF754K01EA4,-,Edelweiss Arbitrage Fund- Direct Plan- Growth Option,22.2351,2026-07-14
130208,INF754K01EJ5,-,Edelweiss Arbitrage Fund- Regular Plan -Bonus Option,20.6749,2026-07-14
130205,INF754K01EF3,-,Edelweiss Arbitrage Fund- Regular Plan- Growth Option,20.5758,2026-07-14
120550,INF209K01R47,INF209K01XI2,Aditya Birla Sun Life Regular Savings Fund - DIRECT - MONTHLY IDCW,27.1355,2026-07-14
120705,INF209K01XH4,-,Aditya Birla Sun Life Regular Savings Fund - Growth / Payment - Direct Plan,78.9222,2026-07-14
101818,INF209K01751,-,Aditya Birla Sun Life Regular Savings Fund - Growth / Payment - Regular Plan,70.0139,2026-07-14
101816,INF209K01769,INF209K01DF0,Aditya Birla Sun Life Regular Savings Fund - REGULAR - MONTHLY IDCW,16.4718,2026-07-14
131670,INF084M01DJ5,-,Aditya Birla Sun Life Balanced Advantage Fund - Direct Plan - Growth Option,128.37,2026-07-14
131666,INF084M01AB8,-,Aditya Birla Sun Life Balanced Advantage Fund - Regular Plan - Growth Option,111.88,2026-07-14
131671,INF084M01DK3,INF084M01DL1,Aditya Birla Sun Life Balanced Advantage Fund -DIRECT - IDCW,30.24,2026-07-14
131665,INF084M01AC6,INF084M01AD4,Aditya Birla Sun Life Balanced Advantage Fund -REGULAR - IDCW,26.32,2026-07-14
141767,INF754K01IH0,INF754K01II8,Edelweiss Balanced Advantage Fund - Direct Plan - Monthly - IDCW Option,26.07,2026-07-14
118614,INF754K01BP8,INF754K01BQ6,Edelweiss Balanced Advantage Fund - Direct Plan - Quarterly - IDCW Option,28.92,2026-07-14
112117,INF754K01285,-,Edelweiss Balanced Advantage Fund - Regular Plan - Growth Option,52.41,2026-07-14
141766,INF754K01IK4,INF754K01IL2,Edelweiss Balanced Advantage Fund - Regular Plan - Monthly - IDCW Option,20.53,2026-07-14
112118,INF754K01251,INF754K01269,Edelweiss Balanced Advantage Fund - Regular Plan - Quarterly - IDCW Option,21.05,2026-07-14
118615,INF754K01BS2,-,Edelweiss Balanced Advantage Fund -Direct Plan-Growth Option,60.28,2026-07-14
132996,INF209KA1TQ7,INF209KA1TR5,Aditya Birla Sun Life Equity Savings Fund - Direct - IDCW,15.46,2026-07-14
132995,INF209KA1TP9,-,Aditya Birla Sun Life Equity Savings Fund - Direct Plan - Growth,25.88,2026-07-14
132997,INF209KA1TT1,INF209KA1TU9,Aditya Birla Sun Life Equity Savings Fund - Regular - IDCW,13.07,2026-07-14
132998,INF209KA1TS3,-,Aditya Birla Sun Life Equity Savings Fund - Regular Plan - Growth,23.24,2026-07-14
151307,INF209KB15R9,-,Aditya Birla Sun Life Multi Asset Allocation Fund-Direct Growth,17.5702,2026-07-14
151308,INF209KB16R7,INF209KB17R5,Aditya Birla Sun Life Multi Asset Allocation Fund-Direct IDCW,15.8835,2026-07-14
151309,INF209KB12R6,-,Aditya Birla Sun Life Multi Asset Allocation Fund-Regular Growth,16.7431,2026-07-14
151310,INF209KB13R4,INF209KB14R2,Aditya Birla Sun Life Multi Asset Allocation Fund-Regular IDCW,14.0981,2026-07-14
153735,INF209KC1605,-,Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund- Regular Growth,10.6286,2026-07-14
153736,INF209KC1589,-,Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund-Direct Growth,10.7024,2026-07-14
153737,INF209KC1597,-,Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund-Direct IDCW Payout,10.7034,2026-07-14
153734,INF209KC1654,-,Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund-Regular IDCW Payout,10.6286,2026-07-14
153740,INF209KC1613,-,Aditya Birla Sun Life BSE 500 Quality 50 Index Fund - Direct Growth,10.7419,2026-07-14
153741,INF209KC1621,-,Aditya Birla Sun Life BSE 500 Quality 50 Index Fund - Direct IDCW Payout,10.7419,2026-07-14
153742,INF209KC1639,-,Aditya Birla Sun Life BSE 500 Quality 50 Index Fund - Regular Growth,10.6665,2026-07-14
153743,INF209KC1647,-,Aditya Birla Sun Life BSE 500 Quality 50 Index Fund - Regular IDCW Payout,10.6665,2026-07-14
153081,INF209KC1332,-,Aditya Birla Sun Life BSE India Infrastructure Index Fund-Direct Growth,9.4573,2026-07-14
153078,INF209KC1340,-,Aditya Birla Sun Life BSE India Infrastructure Index Fund-Direct IDCW Payout,9.4573,2026-07-14
153080,INF209KC1357,-,Aditya Birla Sun Life BSE India Infrastructure Index Fund-Regular Growth,9.3687,2026-07-14
153079,INF209KC1365,-,Aditya Birla Sun Life BSE India Infrastructure Index Fund-Regular IDCW Payout,9.369,2026-07-14
148962,INF209KB1Z71,-,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund-Direct Growth,18.8949,2026-07-14
148963,INF209KB1Z89,INF209KB1Z97,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund-Direct-IDCW,18.8951,2026-07-14
148965,INF209KB1Z48,-,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund-Regular Growth,18.2964,2026-07-14
148964,INF209KB1Z55,INF209KB1Z63,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund-Regular IDCW,18.2962,2026-07-14
152798,INF209KC1183,-,Aditya Birla Sun Life Nifty India Defence Index Fund-Direct Growth,13.343,2026-07-14
152799,INF209KC1191,-,Aditya Birla Sun Life Nifty India Defence Index Fund-Direct IDCW Payout,13.3435,2026-07-14
152801,INF209KC1167,-,Aditya Birla Sun Life Nifty India Defence Index Fund-Regular IDCW Payout,13.1588,2026-07-14
152800,INF209KC1159,-,Aditya Birla Sun Life Nifty India Defence Index Fund-Regular-Growth,13.1614,2026-07-14
148809,INF209KB1W82,INF209KB1W90,Aditya Birla Sun Life Nifty Midcap 150 Index Fund - Direct - Payout of IDCW,26.057,2026-07-14
148806,INF209KB1W58,INF209KB1W66,Aditya Birla Sun Life Nifty Midcap 150 Index Fund - Regular - Payout of IDCW,25.2248,2026-07-14
148807,INF209KB1W74,-,Aditya Birla Sun Life Nifty Midcap 150 Index Fund-Direct Growth,26.0574,2026-07-14
148805,INF209KB1W41,-,Aditya Birla Sun Life Nifty Midcap 150 Index Fund-Regular Growth,25.2287,2026-07-14
149838,INF209KB10G3,-,Aditya Birla Sun Life Nifty Next 50 Index Fund-Direct Growth,17.8534,2026-07-14
149839,INF209KB11G1,-,Aditya Birla Sun Life Nifty Next 50 Index Fund-Direct IDCW,17.8425,2026-07-14
149837,INF209KB12G9,-,Aditya Birla Sun Life Nifty Next 50 Index Fund-Regular Growth,17.3752,2026-07-14
149836,INF209KB13G7,-,Aditya Birla Sun Life Nifty Next 50 Index Fund-Regular IDCW,17.3899,2026-07-14
148814,INF209KB1W25,INF209KB1W33,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund-Direct - Payout of IDCW,23.3118,2026-07-14
148815,INF209KB1W17,-,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund-Direct Growth,23.3159,2026-07-14
148812,INF209KB1V91,INF209KB1W09,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund-Regular - Payout of IDCW,22.5847,2026-07-14
148811,INF209KB1V83,-,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund-Regular Growth,22.5824,2026-07-14
120546,INF209K01YU5,-,Aditya Birla Sun Life Gold Fund - Growth - Direct Plan,42.2714,2026-07-14
120545,INF209K01YT7,-,Aditya Birla Sun Life Gold Fund-DIRECT - IDCW,42.2699,2026-07-14
116796,INF209K01PF4,-,Aditya Birla Sun Life Gold Fund-Growth,40.5423,2026-07-14
116795,INF209K01PG2,INF209K01PH0,Aditya Birla Sun Life Gold Fund-REGULAR - IDCW,40.5404,2026-07-14
150702,INF209KB14N1,-,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund-Direct Growth,13.2613,2026-07-14
150704,INF209KB15N8,-,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL APR 2028 Index Fund-Direct IDCW,13.2591,2026-07-14
150703,INF209KB12N5,-,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund-Regular Growth,13.1851,2026-07-14
150705,INF209KB13N3,-,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund-Regular IDCW,13.1863,2026-07-14
150353,INF209KB19H2,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Direct Growth,13.0526,2026-07-14
150352,INF209KB10I9,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Direct IDCW,13.0547,2026-07-14
150351,INF209KB17H6,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Regular Growth,12.9589,2026-07-14
150350,INF209KB18H4,-,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Regular IDCW,12.9553,2026-07-14
150780,INF209KB13O1,-,Aditya Birla Sun Life Crisil IBX Gilt-Apr 2029 Index Fund-Direct IDCW,10.7129,2026-07-14
150777,INF209KB10O7,-,Aditya Birla Sun Life Crisil IBX Gilt-Apr 2029 Index Fund-Regular Growth,13.3077,2026-07-14
150779,INF209KB11O5,-,Aditya Birla Sun Life Crisil IBX Gilt-Apr 2029 Index Fund-Regular IDCW,10.6142,2026-07-14
150778,INF209KB12O3,-,Aditya Birla Sun Life Crisil IBX Gilt-Apr-2029 Index Fund-Direct Growth,13.3889,2026-07-14
151577,INF209KB11U2,-,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Direct Growth,12.6052,2026-07-14
151584,INF209KB12U0,-,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Direct IDCW,12.6087,2026-07-14
151583,INF209KB19T7,-,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Regular Growth,12.4978,2026-07-14
151582,INF209KB10U4,-,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Regular IDCW,12.4972,2026-07-14
152267,INF209KB19Y7,-,Aditya Birla Sun Life Crisil IBX Gilt Apr 2033 Index Fund-Direct Growth,12.2126,2026-07-14
152270,INF209KB10Z3,-,Aditya Birla Sun Life Crisil IBX Gilt Apr 2033 Index Fund-Direct IDCW Payout,12.2122,2026-07-14
152268,INF209KB17Y1,-,Aditya Birla Sun Life Crisil IBX Gilt Apr 2033 Index Fund-Regular Growth,12.1381,2026-07-14
152269,INF209KB18Y9,-,Aditya Birla Sun Life Crisil IBX Gilt Apr 2033 Index Fund-Regular IDCW payout,12.1383,2026-07-14
152659,INF209KC1076,-,Aditya Birla Sun Life Crisil IBX Gilt June 2027 Index Fund-Direct Growth,11.6035,2026-07-14
152662,INF209KC1084,-,Aditya Birla Sun Life Crisil Ibx Gilt June 2027 Index Fund-Direct IDCW Payout,11.6041,2026-07-14
152660,INF209KC1050,-,Aditya Birla Sun Life Crisil IBX Gilt June 2027 Index Fund-Regular Growth,11.5401,2026-07-14
152661,INF209KC1068,-,Aditya Birla Sun Life Crisil IBX Gilt June 2027 Index Fund-Regular IDCW Payout,11.5401,2026-07-14
151427,INF209KB14S0,-,Aditya Birla Sun Life CRISIL IBX SDL Jun 2032 INDEX FUND - Direct Growth,13.0124,2026-07-14
151425,INF209KB15S7,-,Aditya Birla Sun Life CRISIL IBX SDL Jun 2032 INDEX FUND - Direct IDCW Payout,13.0146,2026-07-14
151428,INF209KB12S4,-,Aditya Birla Sun Life CRISIL IBX SDL Jun 2032 INDEX FUND - Regular Growth,12.8544,2026-07-14
151426,INF209KB13S2,-,Aditya Birla Sun Life CRISIL IBX SDL Jun 2032 INDEX FUND - Regular IDCW Payout,12.8546,2026-07-14
153030,INF209KC1290,-,Aditya Birla Sun Life Crisil-IBX AAA Financial Services Index-Sep 2027 Fund-Direct Growth,11.2978,2026-07-14
153031,INF209KC1308,-,Aditya Birla Sun Life Crisil-IBX AAA Financial Services Index-Sep 2027 Fund-Direct IDCW Payout,11.2979,2026-07-14
153033,INF209KC1316,-,Aditya Birla Sun Life Crisil-IBX AAA Financial Services Index-Sep 2027 Fund-Regular Growth,11.259,2026-07-14
153032,INF209KC1324,-,Aditya Birla Sun Life Crisil-IBX AAA Financial Services Index-Sep 2027 Fund-Regular IDCW Payout,11.259,2026-07-14
152947,INF209KC1217,-,Aditya Birla Sun Life Crisil-IBX AAA NBFC-HFC Index-Sep 2026 Fund-Direct Growth,11.4053,2026-07-14
152948,INF209KC1225,-,Aditya Birla Sun Life Crisil-IBX AAA NBFC-HFC INDEX-Sep 2026 Fund-Direct IDCW Payout,11.4053,2026-07-14
152945,INF209KC1233,-,Aditya Birla Sun Life Crisil-IBX AAA NBFC-HFC Index-Sep 2026 Fund-Regular Growth,11.3487,2026-07-14
152946,INF209KC1241,-,Aditya Birla Sun Life Crisil-IBX AAA NBFC-HFC Index-Sep 2026 Fund-Regular IDCW Payout,11.3488,2026-07-14
153178,INF209KC1480,-,Aditya Birla Sun Life Crisil-IBX Financial Services 3 to 6 Months  Debt Index Fund-Regular IDCW Payout,11.1258,2026-07-14
153179,INF209KC1456,-,Aditya Birla Sun Life Crisil-IBX financial Services 3 to 6 months Debt Index Fund-Direct Growth,11.1639,2026-07-14
153176,INF209KC1464,-,Aditya Birla Sun Life Crisil-IBX Financial Services 3 to 6 months Debt Index Fund-Direct IDCW Payout,11.164,2026-07-14
153177,INF209KC1472,-,Aditya Birla Sun Life Crisil-IBX Financial Services 3 to 6 Months Debt Index Fund-Regular Growth,11.1258,2026-07-14
153443,INF209KC1498,-,Aditya Birla Sun Life Crisil-IBX Financial Services 9-12 Months Debt Index Fund-Direct Growth,10.9313,2026-07-14
153444,INF209KC1506,-,Aditya Birla Sun Life Crisil-IBX Financial Services 9-12 Months Debt Index Fund-Direct IDCW Payout,10.9321,2026-07-14
153445,INF209KC1514,-,Aditya Birla Sun Life Crisil-IBX Financial Services 9-12 Months Debt Index Fund-Regular Growth,10.9029,2026-07-14
119648,INF209K01VY3,-,Aditya Birla Sun Life Nifty 50 Index Fund - Growth - Direct Plan,250.8141,2026-07-14
101314,INF209K01LB2,-,Aditya Birla Sun Life Nifty 50 Index Fund - Growth - Regular Plan,244.7038,2026-07-14
119649,INF209K01VX5,-,Aditya Birla Sun Life Nifty 50 Index Fund -DIRECT - IDCW,25.4082,2026-07-14
101313,INF209K01LA4,INF209K01LC0,Aditya Birla Sun Life Nifty 50 Index Fund -REGULAR - IDCW,24.5031,2026-07-14
149794,INF209KB11F3,-,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund-Direct Growth,13.2254,2026-07-14
149793,INF209KB12F1,-,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund-Direct IDCW Payout,13.2252,2026-07-14
149792,INF209KB19E9,-,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund-Regular Growth,13.0483,2026-07-14
149791,INF209KB10F5,-,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund-Regular-IDCW Payout,13.0483,2026-07-14
149199,INF209KB18B7,-,Aditya Birla Sun Life Nifty SDL Plus PSU Bond SEP 2026 60:40 Index Fund-Direct Growth,13.2076,2026-07-14
149200,INF209KB19B5,-,Aditya Birla Sun Life Nifty SDL Plus PSU Bond SEP 2026 60:40 Index Fund-Direct IDCW,13.2078,2026-07-14
149198,INF209KB16B1,-,Aditya Birla Sun Life Nifty SDL Plus PSU Bond SEP 2026 60:40 Index Fund-Regular Growth,13.1099,2026-07-14
149201,INF209KB17B9,-,Aditya Birla Sun Life Nifty SDL Plus PSU Bond SEP 2026 60:40 Index Fund-Regular IDCW,13.1108,2026-07-14
151562,INF209KB16T3,-,Aditya Birla Sun Life Nifty SDL SEP 2027 Index Fund-Direct Growth,12.8641,2026-07-14
151563,INF209KB17T1,-,Aditya Birla Sun Life Nifty SDL SEP 2027 Index Fund-Direct IDCW,12.8628,2026-07-14
151560,INF209KB14T8,-,Aditya Birla Sun Life Nifty SDL SEP 2027 Index Fund-Regular Growth,12.7674,2026-07-14
151561,INF209KB15T5,-,Aditya Birla Sun Life Nifty SDL SEP 2027 Index Fund-Regular IDCW,12.7673,2026-07-14
153497,INF754K01UX2,-,Edelweiss BSE Internet Economy Index Fund - Direct Plan - Growth,11.0412,2026-07-14
153494,INF754K01UY0,INF754K01UZ7,Edelweiss BSE Internet Economy Index Fund - Direct Plan - IDCW,11.0412,2026-07-14
153495,INF754K01VB6,-,Edelweiss BSE Internet Economy Index Fund - Regular Plan - Growth,10.9556,2026-07-14
153496,INF754K01VC4,INF754K01VD2,Edelweiss BSE Internet Economy Index Fund - Regular Plan - IDCW,10.9556,2026-07-14
150671,INF754K01PF9,-,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Direct Plan - Growth,13.4823,2026-07-14
150722,INF754K01PG7,INF754K01PH5,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Direct Plan - IDCW Option,13.4821,2026-07-14
150720,INF754K01PB8,-,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Regular Plan - Growth,13.3412,2026-07-14
150721,INF754K01PC6,INF754K01PD4,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Regular Plan - IDCW Option,13.3414,2026-07-14
150727,INF754K01PN3,-,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Direct Plan - Growth,13.1451,2026-07-14
150770,INF754K01PO1,INF754K01PP8,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Direct Plan - IDCW,13.1447,2026-07-14
150771,INF754K01PJ1,-,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Regular Plan - Growth,13.0253,2026-07-14
150772,INF754K01PK9,INF754K01PL7,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Regular Plan - IDCW,13.0256,2026-07-14
150807,INF754K01PV6,-,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Direct Plan - Growth,13.1973,2026-07-14
150850,INF754K01PW4,INF754K01PX2,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Direct Plan - IDCW,13.1975,2026-07-14
150848,INF754K01PR4,-,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Regular Plan - Growth,13.0717,2026-07-14
150849,INF754K01PS2,INF754K01PT0,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Regular Plan - IDCW,13.0717,2026-07-14
151365,INF754K01RK5,-,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Direct Plan - Growth,12.8326,2026-07-14
151397,INF754K01RL3,INF754K01RM1,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Direct Plan - IDCW,12.8331,2026-07-14
151398,INF754K01RG3,-,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Regular Plan - Growth,12.6486,2026-07-14
151399,INF754K01RH1,INF754K01RI9,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Regular Plan - IDCW,12.6494,2026-07-14
153335,INF754K01UG7,-,Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Direct Plan - Growth Option,11.0984,2026-07-14
153333,INF754K01UH5,INF754K01UI3,Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Direct Plan - IDCW Option,11.0984,2026-07-14
153334,INF754K01UK9,-,Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Regular Plan - Growth Option,11.0678,2026-07-14
153336,INF754K01UL7,INF754K01UM5,Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Regular Plan - IDCW Option,11.0678,2026-07-14
153115,INF754K01TP0,-,Edelweiss CRISIL IBX AAA Financial Services - Jan 2028 Index Fund - Direct - Growth,11.27,2026-07-14
153128,INF754K01TQ8,INF754K01TR6,Edelweiss CRISIL IBX AAA Financial Services - Jan 2028 Index Fund - Direct - IDCW - Payout,11.27,2026-07-14
153130,INF754K01TT2,-,Edelweiss CRISIL IBX AAA Financial Services - Jan 2028 Index Fund - Regular - Growth,11.231,2026-07-14
153129,INF754K01TU0,INF754K01TV8,Edelweiss CRISIL IBX AAA Financial Services - Jan 2028 Index Fund - Regular - IDCW - Payout,11.231,2026-07-14
149254,INF754K01NJ6,-,Edelweiss Nifty 100 Quality 30 Index Fund Direct Plan Growth,14.3557,2026-07-14
149255,INF754K01NK4,INF754K01NL2,Edelweiss Nifty 100 Quality 30 Index Fund Direct Plan IDCW,14.1549,2026-07-14
149256,INF754K01NF4,-,Edelweiss Nifty 100 Quality 30 Index Fund Regular Plan Growth,13.9291,2026-07-14
149257,INF754K01NG2,INF754K01NH0,Edelweiss Nifty 100 Quality 30 Index Fund Regular Plan IDCW,13.9281,2026-07-14
149250,INF754K01NB3,-,Edelweiss Nifty 50 Index Fund Direct Plan Growth,14.2384,2026-07-14
149251,INF754K01NC1,INF754K01ND9,Edelweiss Nifty 50 Index Fund Direct Plan IDCW,14.0414,2026-07-14
149252,INF754K01MX9,-,Edelweiss Nifty 50 Index Fund Regular Plan Growth,13.7429,2026-07-14
149253,INF754K01MY7,INF754K01MZ4,Edelweiss Nifty 50 Index Fund Regular Plan IDCW,13.7427,2026-07-14
152616,INF754K01SS6,-,Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - Growth,10.0349,2026-07-14
152619,INF754K01ST4,INF754K01SU2,Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - IDCW Payout,10.0349,2026-07-14
152617,INF754K01SO5,-,Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Regular Plan - Growth,9.8777,2026-07-14
152618,INF754K01SP2,INF754K01SQ0,Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Regular Plan - IDCW Payout,9.8777,2026-07-14
149343,INF754K01NR9,-,Edelweiss NIFTY Large Midcap 250 Index Fund - Direct Plan Growth,17.362,2026-07-14
149339,INF754K01NS7,INF754K01NT5,Edelweiss NIFTY Large Midcap 250 Index Fund - Direct Plan Payout,17.3621,2026-07-14
149341,INF754K01NN8,-,Edelweiss NIFTY Large Midcap 250 Index Fund - Regular Plan Growth,16.8423,2026-07-14
149342,INF754K01NO6,INF754K01NP3,Edelweiss NIFTY Large Midcap 250 Index Fund - Regular Plan Payout,16.8415,2026-07-14
154310,INF754K01WR0,-,Edelweiss Nifty LargeMidcap 250 Plus 8-13 yr G-Sec 70-30 Index Fund Direct Plan Growth,10.8146,2026-07-14
154312,INF754K01WV2,-,Edelweiss Nifty LargeMidcap 250 Plus 8-13 yr G-Sec 70-30 Index Fund Regular Plan Growth,10.7949,2026-07-14
154314,INF754K01WZ3,INF754K01XA4,Edelweiss Nifty LargeMidcap250 Plus 8-13 yr G-Sec 70-30 Index Fund - Direct Plan - Quarterly IDCW,10.8147,2026-07-14
154315,INF754K01XC0,INF754K01XD8,Edelweiss Nifty LargeMidcap250 Plus 8-13 yr G-Sec 70-30 Index Fund - Regular Plan - Quarterly IDCW,10.7949,2026-07-14
154311,INF754K01WS8,INF754K01WT6,Edelweiss Nifty LargeMidcap250 Plus 8-13 yr G-Sec 70-30 Index Fund Direct Plan Monthly IDCW,10.8146,2026-07-14
